year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e
2008,Peabody Coal Group,Investor-owned Company,Thermal Coal,215.28835856887997,Million tonnes/yr,510.11030841465765
2008,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,16.499720923404254,Million tonnes/yr,48.94835383808275
2009,Peabody Coal Group,Investor-owned Company,Thermal Coal,205.2612295637534,Million tonnes/yr,486.3517461620584
2009,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,15.73124077264659,Million tonnes/yr,46.66856750039551
2010,Peabody Coal Group,Investor-owned Company,Thermal Coal,207.19924607509728,Million tonnes/yr,490.9437371405118
2010,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,15.879770546786864,Million tonnes/yr,47.10919846463175
2011,Peabody Coal Group,Investor-owned Company,Thermal Coal,192.8747760548138,Million tonnes/yr,457.0029338918052
2011,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,14.781941761286186,Million tonnes/yr,43.85236084320896
2012,Peabody Coal Group,Investor-owned Company,Thermal Coal,192.95903768959545,Million tonnes/yr,457.2025857856266
2012,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,14.78839957676429,Million tonnes/yr,43.871518708878966
2013,Peabody Coal Group,Investor-owned Company,Thermal Coal,187.39777278775028,Million tonnes/yr,444.0255678868711
2013,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,14.36218369170584,Million tonnes/yr,42.607099386267286
2014,Peabody Coal Group,Investor-owned Company,Thermal Coal,193.4646071354074,Million tonnes/yr,458.40049628874226
2014,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,14.827146469632916,Million tonnes/yr,43.986465902899056
2015,Peabody Coal Group,Investor-owned Company,Thermal Coal,180.06701464412444,Million tonnes/yr,426.6558627973048
2015,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,13.80035366346332,Million tonnes/yr,40.94036483075938
2016,Peabody Coal Group,Investor-owned Company,Thermal Coal,151.50233614761962,Million tonnes/yr,358.97390797876
2016,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,11.611153898868134,Million tonnes/yr,34.445847426670845
2017,Peabody Coal Group,Investor-owned Company,Thermal Coal,159.33866382777686,Million tonnes/yr,377.54152378639503
2017,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,12.211730829051213,Million tonnes/yr,36.2275292031118
2018,Peabody Coal Group,Investor-owned Company,Thermal Coal,153.44035265896352,Million tonnes/yr,363.5658989572133
2018,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,11.759683682080349,Million tonnes/yr,34.886478417820065
2019,Peabody Coal Group,Investor-owned Company,Thermal Coal,137.5991740290859,Million tonnes/yr,326.0313635543008
2019,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,10.545614190757975,Million tonnes/yr,31.284799133598117
2020,Peabody Coal Group,Investor-owned Company,Thermal Coal,109.62432661317466,Million tonnes/yr,259.74697113269286
2020,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,8.401619147210232,Million tonnes/yr,24.924386826877832
2021,Peabody Coal Group,Investor-owned Company,Thermal Coal,106.927955751674,Million tonnes/yr,253.3581139696599
2021,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,8.194969021973497,Million tonnes/yr,24.31133503662459
2022,Peabody Coal Group,Investor-owned Company,Thermal Coal,103.55749226551757,Million tonnes/yr,245.37204273082176
2022,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,7.936656366561574,Million tonnes/yr,23.54502030217217
1938,Pemex,State-owned Entity,Oil & NGL,44.0,Million bbl/yr,17.546227462502312
1939,Pemex,State-owned Entity,Oil & NGL,46.61538462,Million bbl/yr,18.58918504078527
1940,Pemex,State-owned Entity,Oil & NGL,49.23076923,Million bbl/yr,19.63214261508045
1941,Pemex,State-owned Entity,Oil & NGL,51.84615385,Million bbl/yr,20.67510019336341
1942,Pemex,State-owned Entity,Oil & NGL,54.46153846,Million bbl/yr,21.718057767658596
1943,Pemex,State-owned Entity,Oil & NGL,57.07692308,Million bbl/yr,22.761015345941544
1944,Pemex,State-owned Entity,Oil & NGL,59.69230769,Million bbl/yr,23.803972920236728
1945,Pemex,State-owned Entity,Oil & NGL,62.30769231,Million bbl/yr,24.846930498519686
1946,Pemex,State-owned Entity,Oil & NGL,64.92307692,Million bbl/yr,25.889888072814873
1947,Pemex,State-owned Entity,Oil & NGL,67.53846154,Million bbl/yr,26.932845651097832
1948,Pemex,State-owned Entity,Oil & NGL,70.15384615,Million bbl/yr,27.97580322539301
1949,Pemex,State-owned Entity,Oil & NGL,72.76923077,Million bbl/yr,29.01876080367596
1950,Pemex,State-owned Entity,Oil & NGL,75.38461538,Million bbl/yr,30.061718377971143
1950,Pemex,State-owned Entity,Natural Gas,7.3,Bcf/yr,0.5320998496414594
1951,Pemex,State-owned Entity,Oil & NGL,78.0,Million bbl/yr,31.104675956254106
1951,Pemex,State-owned Entity,Natural Gas,10.95,Bcf/yr,0.798149774462189
1952,Pemex,State-owned Entity,Oil & NGL,81.47,Million bbl/yr,32.488435258410526
1952,Pemex,State-owned Entity,Natural Gas,14.6,Bcf/yr,1.0641996992829188
1953,Pemex,State-owned Entity,Oil & NGL,84.94,Million bbl/yr,33.87219456056696
1953,Pemex,State-owned Entity,Natural Gas,21.9,Bcf/yr,1.596299548924378
1954,Pemex,State-owned Entity,Oil & NGL,88.41,Million bbl/yr,35.255953862723395
1954,Pemex,State-owned Entity,Natural Gas,29.2,Bcf/yr,2.1283993985658376
1955,Pemex,State-owned Entity,Oil & NGL,91.88,Million bbl/yr,36.63971316487982
1955,Pemex,State-owned Entity,Natural Gas,32.85,Bcf/yr,2.394449323386568
1956,Pemex,State-owned Entity,Oil & NGL,95.35,Million bbl/yr,38.02347246703626
1956,Pemex,State-owned Entity,Natural Gas,43.8,Bcf/yr,3.192599097848756
1957,Pemex,State-owned Entity,Oil & NGL,98.82,Million bbl/yr,39.40723176919269
1957,Pemex,State-owned Entity,Natural Gas,65.7,Bcf/yr,4.788898646773135
1958,Pemex,State-owned Entity,Oil & NGL,102.29,Million bbl/yr,40.79099107134913
1958,Pemex,State-owned Entity,Natural Gas,87.6,Bcf/yr,6.385198195697512
1959,Pemex,State-owned Entity,Oil & NGL,105.76,Million bbl/yr,42.17475037350557
1959,Pemex,State-owned Entity,Natural Gas,328.81479926,Bcf/yr,23.967439074812688
1960,Pemex,State-owned Entity,Oil & NGL,108.77,Million bbl/yr,43.37507184309947
1960,Pemex,State-owned Entity,Natural Gas,341.3161889,Bcf/yr,24.8786702457378
1961,Pemex,State-owned Entity,Oil & NGL,116.83,Million bbl/yr,46.5892216919124
1961,Pemex,State-owned Entity,Natural Gas,360.5626786,Bcf/yr,26.281554393066006
1962,Pemex,State-owned Entity,Oil & NGL,121.8,Million bbl/yr,48.57114783938141
1962,Pemex,State-owned Entity,Natural Gas,371.36896456,Bcf/yr,27.06922879505212
1963,Pemex,State-owned Entity,Oil & NGL,125.98,Million bbl/yr,50.23803944831913
1963,Pemex,State-owned Entity,Natural Gas,401.56299886,Bcf/yr,29.27008374177801
1964,Pemex,State-owned Entity,Oil & NGL,129.21,Million bbl/yr,51.526092055225554
1964,Pemex,State-owned Entity,Natural Gas,494.40524,Bcf/yr,36.03739094054105
1965,Pemex,State-owned Entity,Oil & NGL,139.43,Million bbl/yr,55.601602161288575
1965,Pemex,State-owned Entity,Natural Gas,484.81762,Bcf/yr,35.338545576100024
1966,Pemex,State-owned Entity,Oil & NGL,135.926,Million bbl/yr,54.204284410638394
1966,Pemex,State-owned Entity,Natural Gas,475.23,Bcf/yr,34.639700211659004
1967,Pemex,State-owned Entity,Oil & NGL,149.924115,Million bbl/yr,59.78642327055353
1967,Pemex,State-owned Entity,Natural Gas,572.685,Bcf/yr,41.74323320437249
1968,Pemex,State-owned Entity,Oil & NGL,160.5,Million bbl/yr,64.00385244844594
1968,Pemex,State-owned Entity,Natural Gas,575.24,Bcf/yr,41.929468151747
1969,Pemex,State-owned Entity,Oil & NGL,168.4,Million bbl/yr,67.15419783375886
1969,Pemex,State-owned Entity,Natural Gas,608.8199999999999,Bcf/yr,44.3771274600977
1970,Pemex,State-owned Entity,Oil & NGL,177.6,Million bbl/yr,70.82295448500933
1970,Pemex,State-owned Entity,Natural Gas,665.03,Bcf/yr,48.47429630233695
1971,Pemex,State-owned Entity,Oil & NGL,177.39,Million bbl/yr,70.73921112666558
1971,Pemex,State-owned Entity,Natural Gas,642.726812,Bcf/yr,46.84860822270336
1972,Pemex,State-owned Entity,Oil & NGL,183.509955,Million bbl/yr,73.17971391053554
1972,Pemex,State-owned Entity,Natural Gas,642.726812,Bcf/yr,46.84860822270336
1973,Pemex,State-owned Entity,Oil & NGL,191.48,Million bbl/yr,76.35799169363507
1973,Pemex,State-owned Entity,Natural Gas,676.7701442399999,Bcf/yr,49.3300399988949
1974,Pemex,State-owned Entity,Oil & NGL,238.3,Million bbl/yr,95.02877282532504
1974,Pemex,State-owned Entity,Natural Gas,744.6802354199998,Bcf/yr,54.2800330545135
1975,Pemex,State-owned Entity,Oil & NGL,294.3,Million bbl/yr,117.360335050328
1975,Pemex,State-owned Entity,Natural Gas,786.547,Bcf/yr,57.33171786793712
1976,Pemex,State-owned Entity,Oil & NGL,326.38993500000004,Million bbl/yr,130.15709184048512
1976,Pemex,State-owned Entity,Natural Gas,769.42,Bcf/yr,56.083324152209805
1977,Pemex,State-owned Entity,Oil & NGL,405.6949675,Million bbl/yr,161.78218591244283
1977,Pemex,State-owned Entity,Natural Gas,852.165,Bcf/yr,62.11463950270058
1978,Pemex,State-owned Entity,Oil & NGL,485.0,Million bbl/yr,193.40727998440047
1978,Pemex,State-owned Entity,Natural Gas,934.91,Bcf/yr,68.14595485319134
1979,Pemex,State-owned Entity,Oil & NGL,536.93,Million bbl/yr,214.115816169122
1979,Pemex,State-owned Entity,Natural Gas,1064.6,Bcf/yr,77.59910957921885
1980,Pemex,State-owned Entity,Oil & NGL,708.6,Million bbl/yr,282.57401772566226
1980,Pemex,State-owned Entity,Natural Gas,1299.0,Bcf/yr,94.68461708003504
1981,Pemex,State-owned Entity,Oil & NGL,843.88,Million bbl/yr,336.5206916149194
1981,Pemex,State-owned Entity,Natural Gas,1482.2,Bcf/yr,108.0381365943248
1982,Pemex,State-owned Entity,Oil & NGL,857.7833333,Million bbl/yr,342.06503362784633
1982,Pemex,State-owned Entity,Natural Gas,1447.983333,Bcf/yr,105.54407037981358
1983,Pemex,State-owned Entity,Oil & NGL,871.6866667,Million bbl/yr,347.609375680651
1983,Pemex,State-owned Entity,Natural Gas,1413.766667,Bcf/yr,103.0500042381928
1984,Pemex,State-owned Entity,Oil & NGL,885.59,Million bbl/yr,353.15371769357785
1984,Pemex,State-owned Entity,Natural Gas,1379.55,Bcf/yr,100.55593802368156
1985,Pemex,State-owned Entity,Oil & NGL,899.4933333,Million bbl/yr,358.69805970650475
1985,Pemex,State-owned Entity,Natural Gas,1345.333333,Bcf/yr,98.06187180917034
1986,Pemex,State-owned Entity,Oil & NGL,913.3966667,Million bbl/yr,364.24240175930936
1986,Pemex,State-owned Entity,Natural Gas,1311.116667,Bcf/yr,95.56780566754951
1987,Pemex,State-owned Entity,Oil & NGL,927.3,Million bbl/yr,369.78674377223626
1987,Pemex,State-owned Entity,Natural Gas,1276.9,Bcf/yr,93.07373945303827
1988,Pemex,State-owned Entity,Oil & NGL,917.4,Million bbl/yr,365.8388425931732
1988,Pemex,State-owned Entity,Natural Gas,1273.1,Bcf/yr,92.79675596966328
1989,Pemex,State-owned Entity,Oil & NGL,917.4,Million bbl/yr,365.8388425931732
1989,Pemex,State-owned Entity,Natural Gas,1303.7,Bcf/yr,95.0272019147357
1990,Pemex,State-owned Entity,Oil & NGL,963.6,Million bbl/yr,384.2623814288007
1990,Pemex,State-owned Entity,Natural Gas,1332.8,Bcf/yr,97.14831227426536
1991,Pemex,State-owned Entity,Oil & NGL,1013.0,Million bbl/yr,403.9620095344283
1991,Pemex,State-owned Entity,Natural Gas,1326.2,Bcf/yr,96.6672356978772
1992,Pemex,State-owned Entity,Oil & NGL,973.1,Million bbl/yr,388.05077144911365
1992,Pemex,State-owned Entity,Natural Gas,1311.6,Bcf/yr,95.60303599859424
1993,Pemex,State-owned Entity,Oil & NGL,975.7,Million bbl/yr,389.0875939809888
1993,Pemex,State-owned Entity,Natural Gas,1310.7,Bcf/yr,95.53743464726861
1994,Pemex,State-owned Entity,Oil & NGL,1147.0,Million bbl/yr,457.3982477156853
1994,Pemex,State-owned Entity,Natural Gas,1323.0,Bcf/yr,96.43398644871932
1995,Pemex,State-owned Entity,Oil & NGL,1119.0,Million bbl/yr,446.2324666031839
1995,Pemex,State-owned Entity,Natural Gas,1372.0,Bcf/yr,100.00561557644964
1996,Pemex,State-owned Entity,Oil & NGL,1199.0,Million bbl/yr,478.13469835318807
1996,Pemex,State-owned Entity,Natural Gas,1535.0,Bcf/yr,111.88674920543016
1997,Pemex,State-owned Entity,Oil & NGL,1245.0,Million bbl/yr,496.4784816094405
1997,Pemex,State-owned Entity,Natural Gas,1630.0,Bcf/yr,118.81133628980533
1998,Pemex,State-owned Entity,Oil & NGL,1278.0,Million bbl/yr,509.6381522063173
1998,Pemex,State-owned Entity,Natural Gas,1749.0,Bcf/yr,127.48529274286471
1999,Pemex,State-owned Entity,Oil & NGL,1220.0,Million bbl/yr,486.50903418756405
1999,Pemex,State-owned Entity,Natural Gas,1748.0,Bcf/yr,127.41240235250288
2000,Pemex,State-owned Entity,Oil & NGL,1259.25,Million bbl/yr,502.16106663991
2000,Pemex,State-owned Entity,Natural Gas,1707.835,Bcf/yr,124.48475982361944
2001,Pemex,State-owned Entity,Oil & NGL,1299.4,Million bbl/yr,518.1719991994436
2001,Pemex,State-owned Entity,Natural Gas,1646.515,Bcf/yr,120.01512108663118
2002,Pemex,State-owned Entity,Oil & NGL,1308.525,Million bbl/yr,521.8108475084282
2002,Pemex,State-owned Entity,Natural Gas,1614.395,Bcf/yr,117.67388174820874
2003,Pemex,State-owned Entity,Oil & NGL,1382.985,Million bbl/yr,551.5038497097447
2003,Pemex,State-owned Entity,Natural Gas,1641.77,Bcf/yr,119.66925618436422
2004,Pemex,State-owned Entity,Oil & NGL,1396.125,Million bbl/yr,556.7437912746828
2004,Pemex,State-owned Entity,Natural Gas,1669.1450000000002,Bcf/yr,121.6646306205197
2005,Pemex,State-owned Entity,Oil & NGL,1372.4,Million bbl/yr,547.2827856713222
2005,Pemex,State-owned Entity,Natural Gas,1758.57,Bcf/yr,128.18285377862756
2006,Pemex,State-owned Entity,Oil & NGL,1344.2949999999998,Million bbl/yr,536.0751328796488
2006,Pemex,State-owned Entity,Natural Gas,1954.94,Bcf/yr,142.4963397339828
2007,Pemex,State-owned Entity,Oil & NGL,1266.915,Million bbl/yr,505.2176992194573
2007,Pemex,State-owned Entity,Natural Gas,1563.295,Bcf/yr,113.94918280071852
2008,Pemex,State-owned Entity,Oil & NGL,1152.67,Million bbl/yr,459.65931839096686
2008,Pemex,State-owned Entity,Natural Gas,1547.6,Bcf/yr,112.8051681239894
2009,Pemex,State-owned Entity,Oil & NGL,1084.415,Million bbl/yr,432.44073303976006
2009,Pemex,State-owned Entity,Natural Gas,1619.14,Bcf/yr,118.0197466504757
2010,Pemex,State-owned Entity,Oil & NGL,1078.21,Million bbl/yr,429.96631618965046
2010,Pemex,State-owned Entity,Natural Gas,1632.2800000000002,Bcf/yr,118.97752637983034
2011,Pemex,State-owned Entity,Oil & NGL,1072.005,Million bbl/yr,427.4918993395408
2011,Pemex,State-owned Entity,Natural Gas,1652.355,Bcf/yr,120.44080096634434
2012,Pemex,State-owned Entity,Oil & NGL,1063.245,Million bbl/yr,423.9986049629153
2012,Pemex,State-owned Entity,Natural Gas,1599.4299999999998,Bcf/yr,116.58307705644376
2013,Pemex,State-owned Entity,Oil & NGL,1051.93,Million bbl/yr,419.4864330597741
2013,Pemex,State-owned Entity,Natural Gas,1607.46,Bcf/yr,117.16838689104938
2014,Pemex,State-owned Entity,Oil & NGL,1017.62,Million bbl/yr,405.80436341799106
2014,Pemex,State-owned Entity,Natural Gas,1585.195,Bcf/yr,115.54548234964292
2015,Pemex,State-owned Entity,Oil & NGL,945.715,Million bbl/yr,377.1302387431904
2015,Pemex,State-owned Entity,Natural Gas,1486.6450000000002,Bcf/yr,108.36213437948322
2016,Pemex,State-owned Entity,Oil & NGL,897.5350000000002,Million bbl/yr,357.9171196717504
2016,Pemex,State-owned Entity,Natural Gas,1340.28,Bcf/yr,97.69353239417194
2017,Pemex,State-owned Entity,Oil & NGL,812.8549999999998,Million bbl/yr,324.14860736437083
2017,Pemex,State-owned Entity,Natural Gas,1181.505,Bcf/yr,86.12036066447021
2018,Pemex,State-owned Entity,Oil & NGL,755.9150000000002,Million bbl/yr,301.4421939163054
2018,Pemex,State-owned Entity,Natural Gas,1077.115,Bcf/yr,78.51133281459734
2019,Pemex,State-owned Entity,Oil & NGL,700.8,Million bbl/yr,279.4635501300368
2019,Pemex,State-owned Entity,Natural Gas,1031.49,Bcf/yr,75.18570875433821
2020,Pemex,State-owned Entity,Oil & NGL,697.515,Million bbl/yr,278.15356473880234
2020,Pemex,State-owned Entity,Natural Gas,1009.225,Bcf/yr,73.56280421293178
2021,Pemex,State-owned Entity,Oil & NGL,702.99,Million bbl/yr,280.3368737241932
2021,Pemex,State-owned Entity,Natural Gas,959.22,Bcf/yr,69.91792024288777
2022,Pemex,State-owned Entity,Oil & NGL,710.0,Million bbl/yr,283.1323067812873
2022,Pemex,State-owned Entity,Natural Gas,854.0,Bcf/yr,62.248393369014565
1958,Pertamina,State-owned Entity,Oil & NGL,60.54261,Million bbl/yr,24.143054687126533
1958,Pertamina,State-owned Entity,Natural Gas,3.972237,Bcf/yr,0.2895379055397591
1959,Pertamina,State-owned Entity,Oil & NGL,70.90938000000001,Million bbl/yr,28.27709342511392
1959,Pertamina,State-owned Entity,Natural Gas,4.244424,Bcf/yr,0.3093777222211784
1960,Pertamina,State-owned Entity,Oil & NGL,78.02388,Million bbl/yr,31.11419877243148
1960,Pertamina,State-owned Entity,Natural Gas,4.626975,Bcf/yr,0.3372620139444919
1961,Pertamina,State-owned Entity,Oil & NGL,79.23819,Million bbl/yr,31.598438760385825
1961,Pertamina,State-owned Entity,Natural Gas,4.874427000000001,Bcf/yr,0.3552988868203111
1962,Pertamina,State-owned Entity,Oil & NGL,85.56321,Million bbl/yr,34.12071693367847
1962,Pertamina,State-owned Entity,Natural Gas,5.161812,Bcf/yr,0.3762464916544494
1963,Pertamina,State-owned Entity,Oil & NGL,84.15153,Million bbl/yr,33.55777015221789
1963,Pertamina,State-owned Entity,Natural Gas,5.325471,Bcf/yr,0.3881756600506784
1964,Pertamina,State-owned Entity,Oil & NGL,87.46092,Million bbl/yr,34.877481736357225
1964,Pertamina,State-owned Entity,Natural Gas,6.63,Bcf/yr,0.4832632880990242
1965,Pertamina,State-owned Entity,Oil & NGL,90.87027,Million bbl/yr,36.23705515906818
1965,Pertamina,State-owned Entity,Natural Gas,7.65,Bcf/yr,0.5576114862681049
1966,Pertamina,State-owned Entity,Oil & NGL,86.11809000000001,Million bbl/yr,34.3419908130965
1966,Pertamina,State-owned Entity,Natural Gas,9.18,Bcf/yr,0.6691337835217257
1967,Pertamina,State-owned Entity,Oil & NGL,94.33011,Million bbl/yr,37.61676287779237
1967,Pertamina,State-owned Entity,Natural Gas,11.22,Bcf/yr,0.8178301798598869
1968,Pertamina,State-owned Entity,Oil & NGL,112.13064,Million bbl/yr,44.71522079445365
1968,Pertamina,State-owned Entity,Natural Gas,12.27366,Bcf/yr,0.8946318685685472
1969,Pertamina,State-owned Entity,Oil & NGL,138.21051,Million bbl/yr,55.115296503828425
1969,Pertamina,State-owned Entity,Natural Gas,21.49038,Bcf/yr,1.56644218722436
