year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e,emission_rate_per_unit,production_toe_MTOE,emission_rate_per_toe,Country,Kyoto_start,Kyoto_end,Paris_start,Cluster
2003,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,22.5,Million tonnes/yr,45.42953498,2.019090444,12.375,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2004,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,24.3,Million tonnes/yr,49.06389778,2.019090444,13.365,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2005,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,26.7,Million tonnes/yr,53.90971484,2.019090444,14.685,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2006,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,34.4,Million tonnes/yr,69.45671126,2.019090444,18.92,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2007,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,36.1,Million tonnes/yr,72.88916501,2.019090444,19.855,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2008,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,38.5,Million tonnes/yr,77.73498208,2.019090444,21.175,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2009,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,40.6,Million tonnes/yr,81.97507201,2.019090444,22.33,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2010,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,42.2,Million tonnes/yr,85.20561672,2.019090444,23.21,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2011,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,47.7,Million tonnes/yr,96.31061416,2.019090444,26.235,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2012,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,47.2,Million tonnes/yr,95.30106894,2.019090444,25.96,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2013,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,52.3,Million tonnes/yr,105.5984302,2.019090444,28.765,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2014,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,56.2,Million tonnes/yr,113.4728829,2.019090444,30.91,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2015,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,51.5,Million tonnes/yr,103.9831578,2.019090444,28.325,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2016,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,52.38,Million tonnes/yr,105.7599574,2.019090444,28.809,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2016,Adaro Energy,Investor-owned Company,Metallurgical Coal,0.22,Million tonnes/yr,0.652655757,2.966617076,0.165,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
2017,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,50.9,Million tonnes/yr,102.7717036,2.019090444,27.995,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2017,Adaro Energy,Investor-owned Company,Metallurgical Coal,0.9,Million tonnes/yr,2.669955368,2.966617076,0.675,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
2018,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,48.23,Million tonnes/yr,97.3807321,2.019090444,26.5265,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2018,Adaro Energy,Investor-owned Company,Metallurgical Coal,5.77,Million tonnes/yr,17.11738053,2.966617076,4.3275,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
2019,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,52.8073,Million tonnes/yr,106.6227148,2.019090444,29.044015,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2019,Adaro Energy,Investor-owned Company,Metallurgical Coal,5.2227,Million tonnes/yr,15.493751,2.966617076,3.917025,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
2020,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,49.6223,Million tonnes/yr,100.1919117,2.019090444,27.292265,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2020,Adaro Energy,Investor-owned Company,Metallurgical Coal,4.9077,Million tonnes/yr,14.55926662,2.966617076,3.680775,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
2021,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,49.8542,Million tonnes/yr,100.6601388,2.019090444,27.41981,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2021,Adaro Energy,Investor-owned Company,Metallurgical Coal,2.8458,Million tonnes/yr,8.442398874,2.966617076,2.13435,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
2022,Adaro Energy,Investor-owned Company,Sub-Bituminous Coal,59.51,Million tonnes/yr,120.1560723,2.019090444,32.7305,3.671073534,Indonesia,2008.0,2020.0,2016.0,6
2022,Adaro Energy,Investor-owned Company,Metallurgical Coal,3.37,Million tonnes/yr,9.997499546,2.966617076,2.5275,3.955489434,Indonesia,2008.0,2020.0,2016.0,6
1996,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,8.164746441,Million tonnes/yr,22.16025695,2.714139026,5.715322509,3.877341466,United States,,,2021.0,2
1997,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,9.888415134,Million tonnes/yr,26.83853342,2.714139026,6.921890594,3.877341466,United States,,,2021.0,2
1998,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,12.15640026,Million tonnes/yr,32.99416036,2.714139026,8.50948018,3.877341466,United States,,,2021.0,2
1999,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,12.79143609,Million tonnes/yr,34.7177359,2.714139026,8.954005264,3.877341466,United States,,,2021.0,2
2000,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,12.42855847,Million tonnes/yr,33.73283559,2.714139026,8.69999093,3.877341466,United States,,,2021.0,2
2001,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,14.24294657,Million tonnes/yr,38.65733713,2.714139026,9.970062599,3.877341466,United States,,,2021.0,2
2002,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,16.32949288,Million tonnes/yr,44.32051391,2.714139026,11.43064502,3.877341466,United States,,,2021.0,2
2003,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,17.41812574,Million tonnes/yr,47.27521484,2.714139026,12.19268802,3.877341466,United States,,,2021.0,2
2004,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,18.48589314,Million tonnes/yr,50.173284,2.714139026,12.9401252,3.877341466,United States,,,2021.0,2
2005,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,20.77474372,Million tonnes/yr,56.3855427,2.714139026,14.54232061,3.877341466,United States,,,2021.0,2
2006,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,21.50049896,Million tonnes/yr,58.35534331,2.714139026,15.05034927,3.877341466,United States,,,2021.0,2
2007,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,22.04481539,Million tonnes/yr,59.83269378,2.714139026,15.43137077,3.877341466,United States,,,2021.0,2
2008,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,23.97623152,Million tonnes/yr,65.07482567,2.714139026,16.78336206,3.877341466,United States,,,2021.0,2
2009,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,23.44007984,Million tonnes/yr,63.61963547,2.714139026,16.40805589,3.877341466,United States,,,2021.0,2
2010,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,26.18162025,Million tonnes/yr,71.0605573,2.714139026,18.32713418,3.877341466,United States,,,2021.0,2
2011,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,27.89893859,Million tonnes/yr,75.72159801,2.714139026,19.52925701,3.877341466,United States,,,2021.0,2
2012,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,31.57035291,Million tonnes/yr,85.68632689,2.714139026,22.09924703,3.877341466,United States,,,2021.0,2
2013,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,35.18279961,Million tonnes/yr,95.49100947,2.714139026,24.62795973,3.877341466,United States,,,2021.0,2
2014,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,36.9672503,Million tonnes/yr,100.3342567,2.714139026,25.87707521,3.877341466,United States,,,2021.0,2
2015,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,37.35643655,Million tonnes/yr,101.3905623,2.714139026,26.14950558,3.877341466,United States,,,2021.0,2
2016,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,31.97314706,Million tonnes/yr,86.77956624,2.714139026,22.38120294,3.877341466,United States,,,2021.0,2
2017,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,34.11866099,Million tonnes/yr,92.60278931,2.714139026,23.88306269,3.877341466,United States,,,2021.0,2
2018,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,36.52907558,Million tonnes/yr,99.14498962,2.714139026,25.5703529,3.877341466,United States,,,2021.0,2
2019,Alliance Resource Partners,Investor-owned Company,Oil & NGL,1.105,Million bbl/yr,0.440649576,0.398777897,0.15028,2.932190418,United States,,,2021.0,2
2019,Alliance Resource Partners,Investor-owned Company,Natural Gas,3.664,Bcf/yr,0.26707039,0.07289039,0.0872032,3.062621444,United States,,,2021.0,2
2019,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,36.27052527,Million tonnes/yr,98.44324815,2.714139026,25.38936769,3.877341466,United States,,,2021.0,2
2020,Alliance Resource Partners,Investor-owned Company,Oil & NGL,1.285,Million bbl/yr,0.512429597,0.398777897,0.17476,2.932190418,United States,,,2021.0,2
2020,Alliance Resource Partners,Investor-owned Company,Natural Gas,3.635,Bcf/yr,0.264956569,0.07289039,0.086513,3.062621444,United States,,,2021.0,2
2020,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,24.48516738,Million tonnes/yr,66.45614836,2.714139026,17.13961717,3.877341466,United States,,,2021.0,2
2021,Alliance Resource Partners,Investor-owned Company,Oil & NGL,1.182,Million bbl/yr,0.471355474,0.398777897,0.160752,2.932190418,United States,,,2021.0,2
2021,Alliance Resource Partners,Investor-owned Company,Natural Gas,3.49,Bcf/yr,0.254387462,0.07289039,0.083062,3.062621444,United States,,,2021.0,2
2021,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,29.21799874,Million tonnes/yr,79.30171064,2.714139026,20.45259912,3.877341466,United States,,,2021.0,2
2022,Alliance Resource Partners,Investor-owned Company,Oil & NGL,1.513,Million bbl/yr,0.603350958,0.398777897,0.205768,2.932190418,United States,,,2021.0,2
2022,Alliance Resource Partners,Investor-owned Company,Natural Gas,4.838,Bcf/yr,0.352643709,0.07289039,0.1151444,3.062621444,United States,,,2021.0,2
2022,Alliance Resource Partners,Investor-owned Company,Bituminous Coal,32.18452328,Million tonnes/yr,87.35327067,2.714139026,22.52916629,3.877341466,United States,,,2021.0,2
1981,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,9.268656529,Million tonnes/yr,25.15642241,2.714139026,6.48805957,3.877341466,United States,,,2021.0,2
1981,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,3.440288677,Million tonnes/yr,10.20601914,2.966617076,2.580216508,3.955489434,United States,,,2021.0,2
1982,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,12.26243259,Million tonnes/yr,33.28194685,2.714139026,8.583702812,3.877341466,United States,,,2021.0,2
1982,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.55150192,Million tonnes/yr,13.50256332,2.966617076,3.41362644,3.955489434,United States,,,2021.0,2
1983,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,12.05336122,Million tonnes/yr,32.71449808,2.714139026,8.437352854,3.877341466,United States,,,2021.0,2
1983,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.473899966,Million tonnes/yr,13.27234803,2.966617076,3.355424974,3.955489434,United States,,,2021.0,2
1984,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,15.57515514,Million tonnes/yr,42.27313641,2.714139026,10.9026086,3.877341466,United States,,,2021.0,2
1984,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,5.781099961,Million tonnes/yr,17.15030986,2.966617076,4.335824971,3.955489434,United States,,,2021.0,2
1985,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,16.14811655,Million tonnes/yr,43.82823333,2.714139026,11.30368159,3.877341466,United States,,,2021.0,2
1985,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,5.993768606,Million tonnes/yr,17.7812163,2.966617076,4.495326455,3.955489434,United States,,,2021.0,2
1986,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,15.36873025,Million tonnes/yr,41.71287055,2.714139026,10.75811117,3.877341466,United States,,,2021.0,2
1986,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,5.704480311,Million tonnes/yr,16.9230087,2.966617076,4.278360234,3.955489434,United States,,,2021.0,2
1987,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,11.7371077,Million tonnes/yr,31.85614205,2.714139026,8.215975387,3.877341466,United States,,,2021.0,2
1987,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.356514732,Million tonnes/yr,12.92411099,2.966617076,3.267386049,3.955489434,United States,,,2021.0,2
1988,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,11.24751019,Million tonnes/yr,30.52730636,2.714139026,7.873257133,3.877341466,United States,,,2021.0,2
1988,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.174788638,Million tonnes/yr,12.38499926,2.966617076,3.131091479,3.955489434,United States,,,2021.0,2
1989,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,11.18134837,Million tonnes/yr,30.34773399,2.714139026,7.826943862,3.877341466,United States,,,2021.0,2
1989,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.150231059,Million tonnes/yr,12.31214633,2.966617076,3.112673294,3.955489434,United States,,,2021.0,2
1990,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,12.37226121,Million tonnes/yr,33.580037,2.714139026,8.660582848,3.877341466,United States,,,2021.0,2
1990,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.592267503,Million tonnes/yr,13.62349919,2.966617076,3.444200627,3.955489434,United States,,,2021.0,2
1991,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,11.18134837,Million tonnes/yr,30.34773399,2.714139026,7.826943862,3.877341466,United States,,,2021.0,2
1991,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.150231059,Million tonnes/yr,12.31214633,2.966617076,3.112673294,3.955489434,United States,,,2021.0,2
1992,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,11.90912844,Million tonnes/yr,32.32303028,2.714139026,8.33638991,3.877341466,United States,,,2021.0,2
1992,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,4.420364441,Million tonnes/yr,13.11352863,2.966617076,3.315273331,3.955489434,United States,,,2021.0,2
1993,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,14.55560143,Million tonnes/yr,39.50592588,2.714139026,10.188921,3.877341466,United States,,,2021.0,2
1993,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,5.40266765,Million tonnes/yr,16.0276461,2.966617076,4.052000737,3.955489434,United States,,,2021.0,2
1994,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,16.77202256,Million tonnes/yr,45.52160097,2.714139026,11.74041579,3.877341466,United States,,,2021.0,2
1994,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,6.225346588,Million tonnes/yr,18.46821949,2.966617076,4.669009941,3.955489434,United States,,,2021.0,2
1995,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,18.98844369,Million tonnes/yr,51.53727605,2.714139026,13.29191058,3.877341466,United States,,,2021.0,2
1995,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,7.048025525,Million tonnes/yr,20.90879287,2.966617076,5.286019144,3.955489434,United States,,,2021.0,2
1996,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,21.10562207,Million tonnes/yr,57.28359253,2.714139026,14.77393545,3.877341466,United States,,,2021.0,2
1996,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,7.833868093,Million tonnes/yr,23.24008685,2.966617076,5.87540107,3.955489434,United States,,,2021.0,2
1997,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,22.85758719,Million tonnes/yr,62.03866943,2.714139026,16.00031103,3.877341466,United States,,,2021.0,2
1997,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,8.484152817,Million tonnes/yr,25.16923262,2.966617076,6.363114613,3.955489434,United States,,,2021.0,2
1998,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,17.87172277,Million tonnes/yr,48.50634022,2.714139026,12.51020594,3.877341466,United States,,,2021.0,2
1998,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,16.51093169,Million tonnes/yr,48.9816119,2.966617076,12.38319877,3.955489434,United States,,,2021.0,2
1999,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,64.22186376,Million tonnes/yr,174.3070668,2.714139026,44.95530463,3.877341466,United States,,,2021.0,2
1999,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,24.68315304,Million tonnes/yr,73.22546329,2.966617076,18.51236478,3.955489434,United States,,,2021.0,2
2000,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,70.0522006,Million tonnes/yr,190.1314115,2.714139026,49.03654042,3.877341466,United States,,,2021.0,2
2000,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,24.65885811,Million tonnes/yr,73.15338954,2.966617076,18.49414358,3.955489434,United States,,,2021.0,2
2001,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,76.09718849,Million tonnes/yr,206.5383491,2.714139026,53.26803195,3.877341466,United States,,,2021.0,2
2001,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,24.14775392,Million tonnes/yr,71.63713912,2.966617076,18.11081544,3.955489434,United States,,,2021.0,2
2002,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,81.04729102,Million tonnes/yr,219.9736155,2.714139026,56.73310371,3.877341466,United States,,,2021.0,2
2002,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,23.28002462,Million tonnes/yr,69.06291856,2.966617076,17.46001846,3.955489434,United States,,,2021.0,2
2003,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,92.94250398,Million tonnes/yr,252.2588772,2.714139026,65.05975278,3.877341466,United States,,,2021.0,2
2003,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,25.62775823,Million tonnes/yr,76.02774518,2.966617076,19.22081867,3.955489434,United States,,,2021.0,2
2004,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,85.34892979,Million tonnes/yr,231.6488612,2.714139026,59.74425085,3.877341466,United States,,,2021.0,2
2004,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,24.69370836,Million tonnes/yr,73.25677687,2.966617076,18.52028127,3.955489434,United States,,,2021.0,2
2005,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,92.29127152,Million tonnes/yr,250.4913418,2.714139026,64.60389007,3.877341466,United States,,,2021.0,2
2005,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,24.91819961,Million tonnes/yr,73.92275646,2.966617076,18.68864971,3.955489434,United States,,,2021.0,2
2006,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,97.66626944,Million tonnes/yr,265.0798334,2.714139026,68.36638861,3.877341466,United States,,,2021.0,2
2006,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,25.2585242,Million tonnes/yr,74.93236921,2.966617076,18.94389315,3.955489434,United States,,,2021.0,2
2007,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,97.46955691,Million tonnes/yr,264.5459283,2.714139026,68.22868984,3.877341466,United States,,,2021.0,2
2007,Alpha Metallurgical Resources,Investor-owned Company,Metallurgical Coal,25.81811435,Million tonnes/yr,76.5924589,2.966617076,19.36358576,3.955489434,United States,,,2021.0,2
2008,Alpha Metallurgical Resources,Investor-owned Company,Bituminous Coal,94.96980122,Million tonnes/yr,257.7612438,2.714139026,66.47886085,3.877341466,United States,,,2021.0,2
